imgid,filepath,filename,caption,sentid
17444,val2014,COCO_val2014_000000458768.jpg,A KITCHEN IN THE ROOM WITH WHITE APPLIANCES ,186938
17444,val2014,COCO_val2014_000000458768.jpg,A modern home kitchen and sitting area looking out towards the back yard,190649
112645,train2014,COCO_train2014_000000015764.jpg,Two men in suits posing for the picture ,482429
112645,train2014,COCO_train2014_000000015764.jpg,Two men who are standing together near a wall.,490700
112645,train2014,COCO_train2014_000000015764.jpg,Two men wearing suits with a tie are standing next to each other.,491198
112645,train2014,COCO_train2014_000000015764.jpg,two men in suits standing next to each other ,491591
112645,train2014,COCO_train2014_000000015764.jpg,Two men in suits posing in front of a wall.,827561
25442,val2014,COCO_val2014_000000363922.jpg,Father and son playing Nintendo video game at home.,18429
25442,val2014,COCO_val2014_000000363922.jpg,A man playing a Wii game with his daughter.,19755
25442,val2014,COCO_val2014_000000363922.jpg,a father and daughter are playing a nintendo wii game,24774
25442,val2014,COCO_val2014_000000363922.jpg,A man and boy standing while holding Wii controllers.,26229
25442,val2014,COCO_val2014_000000363922.jpg,An older man and a younger boy play a video game.,32682
122109,train2014,COCO_train2014_000000164462.jpg,A couple of pictures showing a woman swinging a racquet at a tennis ball.,619545
122109,train2014,COCO_train2014_000000164462.jpg,two pictures of the same two women playing a game of tennis ,621363
122109,train2014,COCO_train2014_000000164462.jpg,A woman swinging at a ball with a tennis racquet.,625062
122109,train2014,COCO_train2014_000000164462.jpg,Side by side images of two tennis players.,626163
122109,train2014,COCO_train2014_000000164462.jpg,a couple of women play a game of tennis ,629934
101446,train2014,COCO_train2014_000000512918.jpg,A person's hand strokes the nose of a small black pony on the other side of a rock wall and fence.,532417
101446,train2014,COCO_train2014_000000512918.jpg,A black pony standing next to a wire fence.,533167
101446,train2014,COCO_train2014_000000512918.jpg,A hand and arm shown petting a pony over a stone wall and a wire fence.,534289
101446,train2014,COCO_train2014_000000512918.jpg,Small black horse with grey mane being petted on the nose.,534727
101446,train2014,COCO_train2014_000000512918.jpg,a black brown and white pony and a person is petting it,541570
38112,val2014,COCO_val2014_000000510842.jpg,A bus sits next to a curb at a cross walk.,1263
38112,val2014,COCO_val2014_000000510842.jpg,A bus is parked and not in service,1806
38112,val2014,COCO_val2014_000000510842.jpg,A bus not in service parked at a bus stop.,2478
38112,val2014,COCO_val2014_000000510842.jpg,An empty public bus parked at a station.,5301
38112,val2014,COCO_val2014_000000510842.jpg,A bus that has stopped on the street next to a bus stop,6879
7866,val2014,COCO_val2014_000000063804.jpg,A woman with a computer is eating a doughnut.,349031
7866,val2014,COCO_val2014_000000063804.jpg,A women getting ready to eat a doughnut .,350402
7866,val2014,COCO_val2014_000000063804.jpg,There is a woman eating a donut in front of a laptop.,351500
7866,val2014,COCO_val2014_000000063804.jpg,The women eats a donut in front of her computer.,352694
7866,val2014,COCO_val2014_000000063804.jpg,A woman eating a doughnut sitting at a laptop.,355259
117102,train2014,COCO_train2014_000000329942.jpg,A man watches as people play the Wii.,41685
117102,train2014,COCO_train2014_000000329942.jpg,Four people standing and watching a game on the screens.,43134
117102,train2014,COCO_train2014_000000329942.jpg,"A group of people look at some tvs,",44436
117102,train2014,COCO_train2014_000000329942.jpg,some people stand in a white room with televisions,45513
117102,train2014,COCO_train2014_000000329942.jpg,Three people watching two TVs leaning against a bar.,46743
85218,train2014,COCO_train2014_000000096568.jpg,"A platter of sushi, accompanied by carrot slices.",336229
85218,train2014,COCO_train2014_000000096568.jpg,A platter that has some spring rolls on it.,336811
85218,train2014,COCO_train2014_000000096568.jpg,"Sushi rolls with carrots, rice, avocado and seaweed.",337750
85218,train2014,COCO_train2014_000000096568.jpg,"A display of rice, carrots and other vegetables.",341029
85218,train2014,COCO_train2014_000000096568.jpg,A large pile of sushi on a table.,343702
93127,train2014,COCO_train2014_000000334158.jpg,A cow is licking it's nose as another cow stands staring behind him.,95985
93127,train2014,COCO_train2014_000000334158.jpg,a cow licking his or her tonuge out at its nose,99387
93127,train2014,COCO_train2014_000000334158.jpg,A cow licking its nose with its tongue,103599
93127,train2014,COCO_train2014_000000334158.jpg,A caption has been put over a picture of a cow,105105
93127,train2014,COCO_train2014_000000334158.jpg,A brown cow licking boogers off of it's nose.,115746
80019,train2014,COCO_train2014_000000287567.jpg,Two black and white dogs are with a skier in the snow.,25265
80019,train2014,COCO_train2014_000000287567.jpg,Two dogs are having fun in the snow with a skier in the background,25871
80019,train2014,COCO_train2014_000000287567.jpg,A man walking two dogs in a large snowy area.,26012
80019,train2014,COCO_train2014_000000287567.jpg,A man and two dogs in the snow.,30980
80019,train2014,COCO_train2014_000000287567.jpg,Two large dogs walking with a man in snow,31538
88928,train2014,COCO_train2014_000000386390.jpg,A group of rams grazing on a green hillside.,84253
88928,train2014,COCO_train2014_000000386390.jpg,Group of sheep grazing at the top of a grassy hill. ,84568
88928,train2014,COCO_train2014_000000386390.jpg,a number of sheep on a field of green grass,84634
88928,train2014,COCO_train2014_000000386390.jpg,A herd of sheep grazing on a green grass covered hill.,84997
88928,train2014,COCO_train2014_000000386390.jpg,Sheep grazing on a hillside by a small village.,87268
99207,train2014,COCO_train2014_000000573355.jpg,A penguin that is standing in the grass.,753492
99207,train2014,COCO_train2014_000000573355.jpg,The bird with the colorful beak is standing on the side of a steep incline of grass. ,756290
99207,train2014,COCO_train2014_000000573355.jpg,Black-and-white bird sitting in tall grass by itself. ,757457
99207,train2014,COCO_train2014_000000573355.jpg,this is a bird sitting in some grass,757523
99207,train2014,COCO_train2014_000000573355.jpg,A bird standing in a field with tall grass,758164
12813,val2014,COCO_val2014_000000383448.jpg,The dog lays on the old dirty blanket ,458929
12813,val2014,COCO_val2014_000000383448.jpg,A dog laying on a blanket on the top of a couch. ,463258
12813,val2014,COCO_val2014_000000383448.jpg,"SLEEPING BLACK DOG, ON THE BACK OF A COUCH",464134
12813,val2014,COCO_val2014_000000383448.jpg,A black dog laying on a cheetah print dog bed.,466648
12813,val2014,COCO_val2014_000000383448.jpg,A dog is lying on a blanket on top of a couch.,467578
4684,val2014,COCO_val2014_000000352418.jpg,a plate with a cooked dish and a spoon sitting on a table,632916
4684,val2014,COCO_val2014_000000352418.jpg,A white plate topped with broccoli and beef.,638592
4684,val2014,COCO_val2014_000000352418.jpg,a plate of food that is on a wooden table,638826
4684,val2014,COCO_val2014_000000352418.jpg,This Asian dish features meat and broccoli together,640119
4684,val2014,COCO_val2014_000000352418.jpg,The green vegetables offset the dark teriyaki beef in the stir fry.,642678
21591,val2014,COCO_val2014_000000530054.jpg,A small bathroom with only a toliet and sink.,540775
21591,val2014,COCO_val2014_000000530054.jpg,The bathroom is clean and ready to use. ,541939
21591,val2014,COCO_val2014_000000530054.jpg,a small ass bathroom with a sink and toilet ,544090
21591,val2014,COCO_val2014_000000530054.jpg,a small bathroom with a toilet and sink in it ,544885
21591,val2014,COCO_val2014_000000530054.jpg,A small bathroom with tile floors and half tile walls.,546760
93231,train2014,COCO_train2014_000000519205.jpg,Two large black bears standing next to each other in a forest.,213818
93231,train2014,COCO_train2014_000000519205.jpg,Two bears are behind a chain-link fence and one a laying down.,217517
93231,train2014,COCO_train2014_000000519205.jpg,a black bear behind a chain link fence,219005
93231,train2014,COCO_train2014_000000519205.jpg,two brown bears are behind a fence and standing in some bushes,219860
93231,train2014,COCO_train2014_000000519205.jpg,A bear is standing behind a chain link fence,222509
32881,val2014,COCO_val2014_000000534857.jpg,A dirty toilet that is in a bathroom.,802967
32881,val2014,COCO_val2014_000000534857.jpg,A dirty toilet sets in a small dirty room..,805007
32881,val2014,COCO_val2014_000000534857.jpg,A dirty toilet in a dirty bathroom with dirty pipes.,807782
32881,val2014,COCO_val2014_000000534857.jpg,"A dirty toilet, badly stained, next to some pipes and a cup next to it.",807869
32881,val2014,COCO_val2014_000000534857.jpg,a dirty toilet in a small pink bathroom,808208
